pixel_id,latitude,longitude,1981-01-01,1982-01-01,1983-01-01,1984-01-01,1985-01-01,1986-01-01,1987-01-01,1988-01-01,1989-01-01,1990-01-01,1991-01-01,1992-01-01,1993-01-01,1994-01-01,1995-01-01,1996-01-01,1997-01-01,1998-01-01,1999-01-01,2000-01-01,2001-01-01,2002-01-01,2003-01-01,2004-01-01,2005-01-01,2006-01-01,2007-01-01,2008-01-01,2009-01-01,2010-01-01,2011-01-01,2012-01-01,2013-01-01,2014-01-01,2015-01-01,2016-01-01,2017-01-01,2018-01-01,2019-01-01,2020-01-01,2021-01-01,2022-01-01,2023-01-01,2024-01-01,2025-01-01,2026-01-01
462,33.75,74.25,54.45607,45.96924,46.52034,54.014755,49.69011,32.302658,42.34642,52.8537,40.135384,50.47757,47.70427,55.54413,33.907837,52.017776,44.531464,46.027023,45.098495,49.888123,60.708908,46.555496,34.709614,36.872524,34.767914,58.340256,42.416733,48.10875,29.538223,48.026733,46.658432,44.307564,41.044815,47.46846,34.53842,40.868958,43.245785,39.192978,62.491455,30.724886,53.856552,56.826553,24.974405,54.97499,40.30983,38.257767,41.35942,47.97206
463,33.75,74.5,59.440445,50.604004,50.106277,57.626083,54.07097,36.902267,48.668686,56.556824,42.90296,55.844757,51.69255,61.54608,38.501587,58.9084,48.652557,49.007492,46.241074,53.01117,65.650314,51.8387,38.416645,41.935024,38.160492,62.54924,48.336655,52.91539,33.16127,54.614624,52.19554,47.977486,44.943253,51.36299,38.141937,45.26544,46.237972,43.692978,67.40161,33.29129,60.352646,62.34413,29.523233,59.6996,44.958267,41.49214,44.644577,52.38417
464,33.75,74.75,72.00685,61.75049,60.862137,69.86046,68.02605,48.646408,62.14525,68.65448,57.262337,71.19241,62.981613,74.74921,57.681274,72.728714,60.968964,65.02702,56.530136,65.81976,75.03508,62.793777,52.85024,54.622524,49.842133,69.98088,64.68822,64.00914,50.231583,69.858765,63.621323,60.93061,57.699112,72.13838,49.75522,57.05841,58.32391,53.310165,80.391846,48.580353,70.91905,74.75429,40.51542,76.81874,55.86647,52.595657,55.3145,62.606827
465,33.75,75.0,71.23537,61.303223,60.823074,69.60655,68.1862,49.355392,60.342514,68.75409,58.285774,71.2139,61.78044,72.83124,61.294556,70.504105,61.31076,66.77507,58.52623,66.89398,72.24602,61.229324,54.174458,54.823696,51.092133,67.789474,65.74486,62.39781,53.059708,68.40173,61.603745,60.676704,58.494034,75.66963,50.304047,56.790833,57.175472,51.597275,78.78052,52.17215,67.426865,72.27382,41.138466,78.99257,53.94069,52.193314,56.224655,61.33925
466,33.75,75.25,65.153336,56.041504,55.07112,64.23155,61.05925,43.351486,53.401108,63.20526,50.600227,64.262726,55.84099,66.10272,51.261353,64.242386,55.13498,57.83171,53.223495,61.56195,67.03117,56.45198,45.586567,47.323696,45.40854,64.764084,58.797592,56.235703,43.131973,59.702515,54.217026,54.12397,51.894424,65.00166,43.964203,47.974426,48.44891,45.198837,71.57739,45.523712,62.932724,66.039444,35.400185,70.5414,48.288345,45.187454,49.492233,54.612686
467,33.75,75.5,69.98537,60.277832,59.12581,69.12804,65.09245,45.855392,58.543686,67.43964,54.742805,69.487335,60.299973,72.10272,54.67737,71.68965,59.037323,62.43718,54.928574,65.1557,72.04875,61.887527,49.549458,50.311977,48.373383,70.3051,64.95384,62.079453,45.122208,65.63025,58.564682,59.745064,54.65419,68.76338,47.557953,50.185364,53.08758,48.392197,77.409424,49.82254,70.790146,72.16054,38.173622,75.1039,54.99733,47.943314,51.050827,58.391983
468,33.75,75.75,75.98341,66.229004,65.473465,75.69835,72.11394,51.871017,63.41478,72.863464,61.518196,76.38968,65.17888,79.43866,64.94104,78.88106,65.73654,72.32976,60.27037,69.7807,77.48625,67.83675,59.32485,57.710415,54.22885,75.13713,74.149155,71.47203,54.11635,76.01697,67.86742,65.58491,60.95302,78.31416,55.09897,59.56427,61.070004,53.927353,85.247314,57.189728,77.65733,79.65077,44.025185,83.83241,63.889908,53.443314,58.60356,66.14198
469,33.75,76.0,76.29982,66.99463,65.94026,77.2296,73.71355,53.226486,62.612045,73.23651,61.9889,77.95999,65.03044,80.29608,68.325806,79.22676,66.82443,74.81023,60.817245,70.520935,78.15227,69.754715,60.80727,58.97018,54.54721,75.48479,75.70189,75.75719,56.438614,80.19275,70.92406,64.233345,62.675674,80.13057,57.4935,62.462708,61.84344,55.034775,85.97388,57.59793,78.49718,81.34804,44.464638,84.84999,66.93678,53.406204,62.003952,67.68886
470,33.75,76.25,75.33302,66.36572,65.33675,75.8878,72.36394,51.98625,62.96556,72.84393,61.106087,78.41116,64.71599,79.835144,68.19299,79.71895,65.133026,74.228195,58.434433,69.53851,77.544846,70.75276,58.615864,57.59518,53.2269,75.18791,74.85033,77.25719,56.21205,81.93494,69.5139,63.776314,61.388565,78.74971,57.665375,61.122864,63.384457,56.00743,84.87622,57.439728,79.12608,80.4828,43.45292,83.03749,68.001236,52.287064,61.867233,66.212296
471,33.75,76.5,74.596695,67.492676,67.72542,75.088974,72.55339,52.945236,63.780014,73.257996,60.791634,77.4346,65.8156,80.28046,68.26721,80.666214,65.138885,73.68523,58.903183,67.73773,77.61516,70.94026,59.945942,59.00729,54.68979,75.3051,76.38939,78.19273,59.514786,83.815796,71.62523,64.18452,61.818253,78.41768,59.233734,63.228333,66.06414,57.884384,85.57349,57.256134,80.71788,81.1039,46.67753,82.883194,69.511,54.28511,64.21489,66.98183
472,33.75,76.75,73.65138,67.992676,70.073074,75.557724,75.17644,54.90422,63.061264,74.00018,61.654915,75.89554,68.1613,80.40546,69.15393,81.179886,67.263885,73.290695,61.08873,68.29828,78.138596,71.26448,62.320942,61.26901,56.535492,75.3344,78.36595,77.905624,61.721817,84.009155,74.634995,63.178658,64.68739,79.64815,60.85092,65.480286,64.89617,57.93126,86.62427,55.461212,81.602646,83.87538,50.64823,84.81288,69.65944,57.20308,67.26372,67.050186
473,33.75,77.0,69.81935,63.53174,67.25862,70.952255,71.86784,51.9218,58.81517,71.800964,59.516243,72.49515,66.57927,77.29413,66.01721,79.21504,64.75998,70.259445,58.07115,66.651794,75.00774,68.85823,59.490864,58.661587,54.023773,72.6508,74.231186,73.868515,56.44252,78.92322,69.40648,60.33686,62.52333,76.59151,58.53061,62.031067,61.747738,55.317978,83.022705,52.90457,78.31749,81.189835,47.93534,83.240616,64.59889,55.456985,64.2852,62.099014
474,33.75,77.25,65.70607,59.254395,63.86995,65.696396,65.64714,48.162033,54.1765,67.83612,54.549446,68.28421,62.487473,74.135925,59.89612,75.86348,59.269745,65.26921,53.059433,62.290466,71.33977,64.34456,55.317036,54.323696,50.724945,69.50627,68.94017,70.436874,50.6183,74.26306,64.19945,57.206,57.751846,70.71846,55.378265,58.122864,60.277035,53.27501,78.25903,49.71512,74.452255,75.445694,44.27128,77.96913,60.055923,51.931595,59.613327,58.567764
475,33.75,77.5,67.61232,61.10791,65.3094,69.557724,68.043625,51.300705,56.106186,68.78534,56.611946,69.950226,64.63005,75.591,61.956665,76.67403,60.506073,66.25554,54.823105,64.49945,72.97649,64.07698,57.936176,55.993618,52.969086,70.514084,71.680405,72.28453,53.581192,77.21228,68.77562,57.84858,59.689346,72.86299,57.01303,59.673645,61.402035,54.648056,79.47778,50.357697,74.95616,76.01796,48.6912,77.283585,63.155533,53.443314,61.906296,62.362686
476,33.75,77.75,70.33498,62.510254,65.354324,74.16124,71.762375,55.79875,60.016342,72.24042,62.436165,73.98929,68.270676,76.52069,68.56018,78.16817,64.519745,70.97429,59.46373,69.30023,73.81047,65.27034,62.117817,59.977993,56.519867,71.66838,74.367905,73.68297,59.36635,80.36853,72.74046,59.739204,63.34169,77.75557,59.233734,62.335754,62.200863,56.079697,80.56958,55.117462,74.446396,77.084366,54.169716,78.402725,66.54225,55.86714,66.580124,65.97011
477,33.75,78.0,67.98537,58.81494,62.88362,72.22374,70.12761,54.89836,59.705795,71.4162,62.959602,74.10257,67.01482,74.098816,69.46643,75.76387,63.957245,71.67351,59.32701,69.390076,70.919846,63.85237,60.8561,58.96432,55.156586,70.60979,71.9265,72.530624,59.340958,79.12048,69.36546,59.276314,63.919815,76.228226,58.306,60.874817,60.357113,54.46251,77.52661,57.023712,72.233505,74.41249,53.07792,76.70351,64.876236,54.86714,65.43559,63.149796
478,33.75,78.25,65.846695,56.098145,63.737137,70.2921,69.78972,51.931564,58.067123,69.05292,61.680305,74.28421,66.09685,72.979675,68.431274,74.59395,62.443573,70.48601,56.9149,68.26117,70.46672,63.735184,58.658833,55.097134,52.41635,71.28557,72.37572,72.53648,56.393692,79.21814,66.94359,58.209908,64.72255,73.745804,57.23178,58.10919,59.021175,52.49962,77.10083,55.644806,73.65733,74.51015,50.089638,76.85585,63.780533,53.619095,62.27739,59.743546
479,33.75,78.5,66.8506,59.64502,65.58284,70.713974,70.719406,52.070236,57.963608,70.93964,61.4264,76.89749,67.93669,74.81952,68.81604,77.26387,63.312714,69.68718,57.143417,67.42523,72.988205,65.618,59.402973,54.35104,53.691742,72.94963,75.3347,73.675156,57.96791,81.26111,71.166245,57.70405,64.42763,73.56026,57.28061,60.329895,61.202816,52.33751,79.753174,55.46707,76.22569,77.60976,50.876747,78.0453,66.65358,52.619095,64.77934,62.056046
480,33.75,78.75,66.95021,64.87158,65.45003,70.21593,70.938156,54.04875,59.322983,73.795105,60.924446,77.825226,70.15935,76.585144,68.96448,78.39668,65.06467,68.15398,58.096542,66.91156,74.27922,65.74104,60.383442,57.161587,55.379242,72.78166,76.018295,74.93297,62.006973,82.358765,76.80882,57.71186,62.683487,73.009476,57.866547,64.68732,63.558285,51.88243,79.99536,55.26004,76.13194,79.67421,54.107216,76.95741,69.77077,50.513626,69.12309,65.16737
481,33.75,79.0,64.50099,64.08447,65.08675,67.36827,71.549484,53.04094,59.080795,71.71893,60.568977,75.1514,70.66911,75.21991,68.82971,75.367386,65.12912,67.14226,56.612167,66.4389,72.53899,63.60823,59.346333,58.405727,52.5726,71.664474,75.58861,73.94078,59.8683,81.80017,76.27367,56.48139,61.55458,71.65596,58.028656,62.99005,62.04266,50.210556,76.99536,52.357697,74.39366,79.1664,54.15995,75.43788,67.67311,48.17964,67.580124,61.76503
482,33.75,79.25,61.922867,60.86963,64.4969,63.827255,70.662766,51.314377,56.15306,68.363464,59.50843,71.950226,68.79997,73.317566,67.325806,72.935745,63.13498,66.56999,54.918808,63.93695,70.50774,61.860184,57.46352,56.567837,49.654633,70.84416,75.07689,71.12242,55.872208,80.10095,73.34593,53.858345,60.449112,69.89424,57.272797,59.06427,59.769222,49.55626,74.16333,49.394806,72.96593,77.08241,52.013466,74.289444,63.700455,46.324173,64.39458,57.054092
483,33.75,79.5,60.27443,61.137207,63.278152,61.989365,69.16472,53.064377,55.235092,67.61737,58.37171,70.52054,67.32146,73.548035,65.638306,72.88692,61.87326,65.38054,54.17076,62.333435,70.43742,60.94612,55.871723,55.435024,49.33432,69.73869,74.15892,71.03258,58.06166,78.977905,74.03343,53.463814,60.11708,68.62471,56.78061,59.1131,60.157894,49.54454,72.90161,48.58426,71.770615,75.79335,53.00956,73.0746,64.09694,45.05269,64.52934,57.329483
484,33.75,79.75,58.327164,60.680176,61.57112,60.5421,68.063156,54.04094,55.81517,66.02362,57.742805,69.15921,66.19646,71.96991,65.03674,71.091995,61.295135,64.2946,52.229355,62.472107,68.88469,58.729324,53.50063,55.212368,47.44565,67.351974,72.34447,71.087265,59.421036,77.98767,73.01195,53.93647,60.08583,67.57393,55.83139,58.536926,59.851254,48.13829,70.65552,47.68387,69.03429,73.896866,53.45878,70.871475,64.36842,43.80269,63.117233,57.183
485,33.75,80.0,56.045914,58.385254,59.459793,58.108505,65.563156,51.601486,54.15306,63.34198,55.867805,66.91507,63.71013,68.50311,62.905884,67.78731,59.783417,63.33171,50.155136,61.21039,65.50969,56.047684,50.485004,53.58151,44.6351,64.24846,70.1472,67.86656,55.788223,75.395874,68.47093,52.321236,58.1913,65.55049,53.532562,55.730286,57.263363,46.358994,67.16724,45.674103,65.77257,70.58632,50.306435,67.63905,61.106705,42.374954,59.03911,53.391983
486,33.75,80.25,53.723648,57.199707,57.575027,55.340927,63.020187,48.462814,52.53392,60.89081,53.391243,63.49124,62.413254,66.161316,59.72229,65.041214,58.79904,61.460617,48.70201,60.065857,63.470627,54.4012,47.774067,51.306118,42.920258,61.29338,68.72533,64.362656,52.633926,71.878296,65.18382,50.3935,55.146378,62.841507,51.313812,53.79669,54.84344,44.398056,64.34302,43.136993,63.37999,68.4828,48.36503,65.83046,57.794205,41.255814,55.60161,49.563858
487,33.75,80.5,51.479507,55.45166,56.03206,52.657333,61.932297,45.714767,52.375717,57.87909,51.44593,58.94046,62.790207,63.227722,58.042603,62.254105,58.9299,59.1989,46.774277,60.21234,61.39836,52.66487,45.190083,49.90768,40.912445,59.12346,67.16283,61.39781,50.253067,69.24353,62.418198,49.07905,52.630753,60.327835,50.12436,52.24591,52.941097,41.941025,61.911377,40.301056,61.29796,67.33827,47.837685,65.17226,54.755142,40.25386,52.554733,46.899796
488,33.75,80.75,50.426773,54.217285,55.334793,51.3546,61.986984,44.74211,52.63939,56.939636,50.141243,56.67679,62.924973,60.665222,57.50354,60.849808,59.2424,58.403976,45.668808,61.263123,59.29094,51.34651,44.041645,49.509243,39.86557,58.947678,65.4597,59.487656,48.47377,67.76892,59.92015,49.301704,52.033096,59.24385,50.47592,51.7088,51.94305,41.265244,60.427002,39.019806,60.813583,66.21913,47.220497,64.3871,52.598892,39.53511,50.73442,45.50917
489,33.75,81.0,49.803726,54.459473,55.323074,50.583115,62.233078,44.812424,52.969467,57.533386,49.78382,56.282257,62.893723,59.89569,56.855103,60.058792,59.08029,58.359055,45.055527,63.19867,58.496017,50.741043,44.248676,48.903774,39.70346,59.234787,64.07884,59.06578,48.090958,65.409546,58.533432,50.62397,52.568253,58.58174,51.339203,51.868958,51.935238,41.671494,59.905518,38.81082,61.137802,65.1039,47.874794,64.55507,51.59108,39.042923,50.199265,44.93495
490,33.5,72.5,48.2881,40.785645,40.280106,51.040146,46.801437,30.019455,35.967514,51.0119,38.043587,49.901398,45.149582,49.83905,31.931274,45.25801,43.101776,44.634445,44.112167,48.74164,58.064377,41.098465,30.678364,32.36471,34.937836,54.77971,40.588608,41.57164,30.237442,38.79431,45.799057,42.977486,37.999893,43.60518,32.71811,40.19513,41.64227,34.83165,57.63208,27.78934,49.96202,55.10585,19.320108,49.00038,35.75905,37.95308,37.210983,44.06581
491,33.5,72.75,48.661148,41.03174,40.428543,51.909286,47.211594,29.949142,35.88939,51.28534,38.674446,50.182648,45.557785,50.397644,32.40979,45.705276,43.562714,44.778976,44.272324,49.237732,57.77922,41.774246,30.73891,32.749477,34.879242,55.014084,40.705795,41.657578,30.262833,39.403687,45.93773,43.364204,38.21083,43.802444,32.583344,40.536926,41.64227,35.15782,58.659424,27.85184,50.08702,55.178116,19.90214,48.939835,36.067642,37.912064,37.769577,44.263077
492,33.5,73.0,48.73146,41.23877,40.393387,51.8546,47.14714,29.468674,35.418686,51.427917,39.0514,50.094757,45.5363,50.772644,32.339478,45.992386,43.29709,44.59343,44.075058,49.159607,57.001877,41.735184,30.680317,33.15768,34.35385,54.984787,40.28978,41.936874,29.796036,39.722046,45.449448,42.827095,38.03505,43.271194,32.389984,40.329895,41.339535,35.583603,58.860596,27.801058,50.12999,54.746475,19.997843,48.941788,35.511,37.581985,37.898483,44.161514
493,33.5,73.25,50.465836,43.00049,41.80745,53.20616,48.543625,30.427658,36.887436,52.92987,40.500618,51.23343,46.74724,52.647644,33.786743,48.072464,44.25998,45.72429,45.110214,50.327576,57.863205,43.104324,32.127583,34.341274,35.131195,56.02385,41.70189,43.692734,31.053848,41.807983,46.22679,43.85444,39.16591,45.200882,33.595062,41.060364,42.571957,36.827744,60.24536,29.416292,51.653427,56.150772,21.068155,50.92421,36.739517,38.744095,39.125046,44.7162
494,33.5,73.5,50.014664,42.441895,41.387527,52.184677,47.649094,29.531174,36.64525,51.994324,39.272102,50.05179,45.714035,52.018738,32.65393,47.55098,42.939667,44.51335,43.910995,49.571716,57.376877,42.79573,31.703754,33.417446,33.887054,55.666428,40.682358,43.798203,29.46791,41.54431,45.109604,43.120064,38.212784,44.138382,32.716156,40.029114,41.527035,36.4879,59.178955,28.88309,50.495224,55.295303,20.923624,50.051163,36.120377,37.623,38.800827,43.34706
495,33.5,73.75,51.91896,43.98291,43.18245,53.657333,49.149094,30.367111,39.00853,53.29706,40.506477,51.30179,46.856613,54.155457,33.52893,49.828323,43.709198,46.08757,45.016464,51.01117,59.033127,44.912918,33.527973,35.128384,34.404633,57.164474,42.057358,46.018906,30.128067,44.17517,46.168198,43.90522,39.73427,46.294632,33.716156,40.699036,42.503597,37.995712,60.905518,30.12137,52.288193,57.34413,22.372843,52.291397,37.28444,38.498,40.349655,44.673233
496,33.5,74.0,54.48146,46.96924,46.022293,56.165146,51.711594,32.831955,42.203842,55.3869,43.40101,53.157257,49.05388,56.948425,36.76526,53.234573,45.761932,49.226242,47.336777,53.24945,61.144455,47.22737,36.272114,38.241665,36.230804,58.69182,45.129623,48.886093,32.915176,47.7865,48.02562,45.739204,42.443253,51.179398,35.895844,42.0506,44.634457,39.497665,63.39966,32.84207,54.91124,60.13124,24.77128,56.191788,40.25905,40.21675,42.60356,47.2787
497,33.5,74.25,51.040054,44.36963,42.860184,51.53038,47.344406,30.474533,38.641342,51.240417,38.543587,48.88968,45.11638,53.221863,32.970337,49.76973,42.250214,44.2946,42.63365,48.94281,58.570236,43.54573,32.13735,35.23971,32.84018,55.978928,40.938217,46.692734,28.15541,44.739624,44.60179,41.706,38.386612,45.57393,32.306,38.39435,40.51727,36.61876,59.33716,28.644808,51.307724,55.322647,22.700968,50.695694,38.552017,35.351517,39.85356,44.766983
498,33.5,74.5,55.364273,46.723145,45.328934,53.540146,50.08464,32.855392,42.485092,53.582214,39.598274,52.422882,47.913254,57.51288,35.314087,54.203323,44.939667,45.335617,41.96959,50.632263,62.14055,47.34456,34.289692,37.315884,34.53354,59.33635,43.5515,50.374374,29.358536,50.14978,47.04515,44.36225,40.370987,47.015335,34.028656,40.50177,42.839535,39.93907,63.53247,29.799105,55.727646,57.570694,25.05839,53.039444,41.718033,37.314407,41.72661,47.522842
499,33.5,74.75,67.61232,55.305176,55.86409,64.088974,61.805344,42.09758,54.9597,63.75995,51.85218,63.65335,58.889816,69.286316,49.200806,66.86543,55.283417,57.34929,50.493027,60.528748,70.44524,58.01448,47.197895,47.560024,43.87729,67.215256,56.531967,59.27281,41.825333,62.974,55.496323,55.946236,51.60341,63.691116,43.884125,50.034973,53.821957,48.370712,75.62622,42.287384,66.85655,68.31288,34.13456,69.777725,49.725845,49.193314,50.562546,56.417374
500,33.5,75.0,66.84279,54.436035,56.05745,63.262802,60.67839,42.396408,54.55931,63.1662,52.729134,61.874054,57.946457,67.548035,50.169556,65.779495,54.896698,57.247726,51.809433,59.79828,68.32805,56.52034,48.940083,47.954556,44.39096,65.152756,57.143295,56.74547,42.438614,60.08142,54.052963,55.1728,52.23427,65.84346,44.116547,49.50763,52.08563,45.99962,73.690674,44.605743,64.983505,66.96913,34.96073,72.75624,47.169205,49.39839,51.357468,55.319717
501,33.5,75.25,61.40529,51.26416,51.028152,58.577255,54.555344,38.1093,49.60814,58.60565,46.574837,56.444366,52.526535,62.26483,42.169556,60.992386,50.008026,50.507492,47.616074,55.04242,64.9218,52.205887,42.274067,42.759243,40.082367,61.69377,52.080795,51.923203,34.921036,53.55017,50.21898,49.307564,46.912003,57.32393,39.29428,43.423645,44.54266,40.44493,67.62622,38.693634,61.131943,62.166397,31.220499,65.34413,43.67311,42.39644,46.63481,50.4955
502,33.5,75.5,66.653336,56.715332,55.217606,63.213974,59.707687,41.35344,54.305405,62.90448,51.248665,61.948273,57.19841,67.848816,46.550415,67.597855,54.31662,56.56218,50.340683,59.208435,69.83391,57.45784,46.315083,46.997524,43.84018,66.252365,58.735092,57.636093,38.753067,60.932983,55.347885,54.866158,50.212784,62.321976,43.431,46.781067,49.44305,44.09337,73.1438,43.156525,67.66319,67.871475,35.417763,70.127335,50.44655,45.275345,48.752,54.97792
503,33.5,75.75,71.26857,60.811035,60.21956,67.03819,65.1862,45.300705,56.123764,66.58612,56.287727,66.67874,61.102707,72.460144,54.161743,72.40059,59.271698,64.03874,54.18834,62.753357,72.85539,61.262527,53.147114,52.76315,48.424164,69.19963,65.02611,63.468124,44.778458,67.98767,60.705307,58.95014,54.4413,69.665726,48.565765,52.497864,55.091488,48.103134,78.309814,49.314728,71.87999,72.877335,40.062294,77.21132,55.462173,49.376907,53.40825,60.032608
504,33.5,76.0,71.102554,61.018066,60.856277,68.09093,66.42058,46.02922,54.836655,67.06073,55.93226,68.26077,60.837082,73.37811,57.474243,73.25215,60.574432,65.702805,54.28209,63.7182,72.88664,62.746902,53.340473,53.497524,48.793304,69.746506,66.0515,66.34703,45.477676,70.32556,62.879135,57.358345,55.456924,70.63838,50.09897,53.85919,55.189144,49.09337,79.22388,49.586212,72.86632,74.34999,39.433388,78.11757,57.401627,48.869095,55.248093,60.62831
505,33.5,76.25,73.30568,63.96924,63.100418,71.508896,69.27605,48.568283,59.59056,69.83417,57.779915,72.97562,62.958176,76.928894,62.90393,78.0334,62.70529,69.72624,55.434433,66.33539,75.19133,67.567215,54.629536,55.421352,50.45932,72.857834,70.92064,72.35094,50.17885,77.12439,66.859604,59.895454,57.9413,74.01338,53.95053,57.17755,59.759457,52.94493,82.63403,52.386993,77.620224,78.0121,40.630653,80.36171,63.80983,50.777298,58.22661,63.393936
506,33.5,76.5,74.74318,67.20752,66.48909,73.415146,71.83269,51.91594,63.03978,71.92401,59.649055,75.68265,65.42497,79.755066,66.80823,81.435745,64.550995,72.81218,57.784042,67.19672,77.36711,70.45198,58.846333,58.729946,53.326508,74.91252,76.237045,77.65367,57.196426,83.95056,71.21507,62.563423,61.156143,77.98213,58.05014,62.22052,65.011406,56.78087,85.81372,55.20926,81.614365,81.226944,45.15409,83.07265,69.14577,53.601517,62.88286,66.60487
